-92.783,-57.034
-92.783,-57.034
-92.555,-57.106
-88.679,-56.588
-87.768,-56.476
-86.849,-56.411
-86.186,-56.270
-85.450,-56.120
-84.641,-55.957
-84.641,-55.957
-83.765,-55.782
-82.811,-55.591
-81.804,-55.391
-80.712,-55.186
-79.599,-54.971
-79.599,-54.971
-78.458,-54.725
-77.328,-54.495
-76.320,-54.354
-75.526,-54.184
-74.845,-54.002
-74.845,-54.002
-74.174,-53.816
-73.481,-53.656
-73.018,-53.525
-72.525,-53.451
-72.047,-53.346
-72.047,-53.346
-71.863,-53.327
-71.056,-53.251
-70.346,-53.154
-69.836,-53.012
-69.080,-52.940
-69.080,-52.940
-68.348,-52.803
-67.643,-52.668
-67.062,-52.525
-66.463,-52.397
-65.804,-52.112
-65.804,-52.112
-65.148,-51.872
-64.818,-51.633
-64.561,-51.359
-64.299,-51.124
-64.507,-51.185
-64.507,-51.185
-64.753,-51.087
-64.947,-50.935
-65.147,-50.664
-65.405,-50.517
-65.684,-50.561
-65.684,-50.561
-65.958,-50.669
-66.268,-50.915
-66.624,-51.094
-67.039,-51.294
-67.485,-51.507
-67.485,-51.507
-67.643,-51.525
-67.807,-51.556
-68.253,-51.782
-68.675,-51.961
-69.094,-52.158
-69.094,-52.158
-69.577,-52.351
-70.080,-52.561
-70.604,-52.775
-71.238,-53.106
-71.933,-53.608
-71.933,-53.608
-72.652,-54.063
-73.393,-54.517
-74.129,-54.978
-74.841,-55.458
-75.512,-55.965
-75.512,-55.965
-76.158,-56.483
-76.807,-56.993
-77.479,-57.480
-78.142,-57.964
-78.820,-58.433
-78.820,-58.433
-79.530,-58.874
-80.149,-59.350
-80.745,-59.817
-81.258,-60.290
-81.750,-60.751
-81.750,-60.751
-82.140,-61.237
-82.522,-61.714
-82.858,-62.180
-83.052,-62.671
-83.091,-63.178
-83.091,-63.178
-83.020,-63.690
-82.950,-64.177
-83.594,-64.519
-84.055,-64.872
-84.517,-65.195
-84.517,-65.195
-84.903,-65.526
-85.172,-65.466
-85.277,-65.494
-85.217,-65.440
-85.113,-65.414
-85.113,-65.414
-84.818,-65.416
-84.473,-65.421
-83.951,-65.422
-83.313,-65.410
-82.634,-65.382
-82.634,-65.382
-81.924,-65.317
-81.200,-65.228
-80.429,-65.136
-80.143,-64.891
-80.197,-64.567
-80.197,-64.567
-79.742,-64.281
-79.740,-63.966
-79.642,-63.543
-79.522,-63.149
-79.626,-62.641
-79.626,-62.641
-79.643,-62.074
-79.702,-61.647
-79.698,-61.485
-79.933,-61.493
-80.081,-61.505
-80.081,-61.505
-80.259,-61.568
-80.137,-61.556
-79.956,-61.620
-79.715,-61.727
-79.657,-61.695
-79.657,-61.695
-79.652,-61.650
-79.698,-61.641
-79.733,-61.392
-79.679,-61.109
-79.615,-60.837
-79.615,-60.837
-79.542,-60.584
-79.447,-60.301
-79.261,-59.993
-78.969,-59.956
-78.722,-59.772
-78.722,-59.772
-78.429,-59.610
-78.308,-59.407
-78.169,-59.171
-77.974,-58.930
-77.733,-58.692
-77.733,-58.692
-77.462,-57.923
-77.600,-57.201
-77.957,-56.407
-78.334,-55.512
-78.128,-54.519
-78.128,-54.519
-77.655,-53.298
-77.110,-52.192
-76.384,-50.913
-75.572,-49.412
-74.402,-47.641
-74.402,-47.641
-72.919,-45.600
-71.227,-43.645
-69.663,-41.815
-67.938,-40.107
-66.022,-38.502
-66.022,-38.502
-64.181,-37.069
-62.106,-35.565
-60.431,-34.379
-58.725,-33.099
-56.623,-31.698
-56.623,-31.698
-54.878,-30.463
-52.838,-29.142
-50.763,-27.738
-49.081,-26.514
-47.383,-25.079
-47.383,-25.079
-45.821,-23.678
-43.976,-21.927
-42.376,-20.265
-40.940,-18.747
-40.949,-17.432
-40.949,-17.432
-41.307,-16.002
-41.563,-14.369
-41.503,-12.404
-41.701,-10.294
-41.876,-8.257
-41.876,-8.257
-42.002,-6.124
-42.072,-4.012
-42.096,-1.705
-42.008,0.425
-41.797,2.725
-41.797,2.725
-41.416,5.084
-40.800,7.496
-40.298,9.837
-39.722,12.340
-39.089,14.624
-38.697,16.864
-38.697,16.864
-38.192,19.216
-37.661,21.772
-37.329,24.172
-37.085,26.759
-36.887,28.781
-36.887,28.781
-36.639,30.917
-36.370,33.025
-36.108,35.117
-35.820,37.193
-35.501,39.294
-35.501,39.294
-35.132,41.512
-34.721,43.794
-34.283,45.994
-33.791,48.289
-33.330,50.444
-33.330,50.444
-32.860,52.699
-32.336,55.056
-31.835,57.290
-31.339,59.582
-30.881,61.811
-30.881,61.811
-30.433,63.980
-30.007,66.064
-29.434,68.651
-28.871,71.123
-28.423,73.104
-28.423,73.104
-27.922,75.476
-27.467,77.849
-27.086,80.123
-26.754,82.141
-26.410,84.366
-26.410,84.366
-26.081,86.830
-25.791,89.441
-25.568,91.757
-25.382,93.841
-25.222,96.106
-25.222,96.106
-25.127,98.566
-25.099,101.056
-25.124,103.401
-25.256,106.011
-25.411,108.232
-25.411,108.232
-25.659,110.680
-25.999,113.170
-26.307,115.258
-26.665,117.416
-27.046,119.527
-27.046,119.527
-27.424,121.541
-28.051,124.060
-28.805,126.505
-29.649,128.897
-30.373,130.879
-30.373,130.879
-31.257,133.073
-32.146,135.106
-33.064,137.102
-34.303,139.456
-35.275,141.261
-35.275,141.261
-36.310,143.099
-37.701,145.297
-39.215,147.450
-40.435,149.136
-41.828,150.925
-41.828,150.925
-43.199,151.289
-44.487,150.671
-45.867,150.095
-47.272,149.475
-48.792,148.699
-48.792,148.699
-50.622,147.506
-52.372,146.303
-54.042,145.130
-55.938,143.606
-57.697,142.042
-57.697,142.042
-59.467,140.288
-61.164,138.437
-62.710,136.634
-64.214,134.773
-65.764,132.737
-65.764,132.737
-66.627,132.844
-67.551,133.063
-68.561,133.028
-69.569,132.983
-70.655,132.818
-70.655,132.818
-71.813,132.548
-73.219,131.907
-74.807,130.983
-76.663,129.630
-78.456,128.158
-78.456,128.158
-80.006,126.888
-81.538,125.628
-83.027,124.394
-84.468,123.188
-85.909,121.981
-85.909,121.981
-87.337,120.783
-88.753,119.592
-90.136,118.421
-91.510,117.254
-92.885,116.088
-92.885,116.088
-94.255,114.924
-95.618,113.765
201.918,194.933
201.918,194.933
201.933,194.831
201.933,194.831
202.002,194.586
201.694,194.327
201.638,193.906
201.594,193.452
201.404,192.874
201.404,192.874
201.243,192.302
201.203,191.818
201.073,191.253
200.833,190.586
200.590,189.936
200.590,189.936
200.349,189.189
200.120,188.587
199.959,188.053
199.795,187.625
199.881,187.323
199.881,187.323
199.898,186.807
200.035,186.363
200.173,186.021
200.351,185.689
200.607,185.337
200.607,185.337
200.844,185.153
201.182,184.918
201.682,184.778
202.294,184.799
202.889,184.606
202.889,184.606
203.526,184.356
204.184,183.939
204.677,183.610
205.239,183.141
205.804,182.634
205.804,182.634
206.397,181.999
207.007,181.241
207.644,181.195
208.122,181.531
208.641,181.601
208.641,181.601
209.181,181.548
209.813,181.280
210.413,181.561
211.031,181.603
211.691,181.569
211.691,181.569
212.371,181.507
213.081,181.415
213.913,181.071
214.697,181.395
215.589,181.304
215.589,181.304
216.412,181.642
217.296,181.823
218.308,181.773
219.374,181.609
220.550,181.193
220.550,181.193
221.502,181.596
222.516,181.743
223.664,181.633
224.967,181.337
226.145,181.764
226.145,181.764
227.328,182.095
228.590,182.314
229.878,182.512
231.327,182.398
232.811,182.242
232.811,182.242
234.440,181.870
236.120,181.424
237.672,181.826
239.313,182.042
241.189,181.974
241.189,181.974
243.189,181.650
245.290,181.036
246.900,181.583
248.585,181.855
250.374,182.018
250.374,182.018
252.456,181.856
254.696,181.432
256.436,181.880
258.403,181.981
260.632,181.775
260.632,181.775
262.879,181.289
264.812,181.840
264.744,181.935
264.536,181.867
264.336,181.635
264.336,181.635
264.136,181.084
263.936,180.499
263.736,179.756
263.570,179.840
263.593,180.043
263.593,180.043
263.658,180.243
263.813,180.444
263.997,180.644
264.194,180.845
264.341,180.975
264.341,180.975
264.389,181.083
264.351,181.198
264.397,181.133
264.185,181.244
263.985,181.264
263.985,181.264
263.784,181.016
263.584,180.591
263.393,179.582
263.374,179.786
263.214,179.752
263.214,179.752
263.171,179.970
263.215,180.170
263.221,180.371
263.097,180.556
263.013,180.763
263.013,180.763
262.922,180.968
262.867,181.113
262.777,181.144
262.532,181.289
262.224,181.260
262.224,181.260
261.933,181.267
261.567,181.163
261.074,181.245
260.340,181.117
259.466,181.160
259.466,181.160
258.615,181.174
257.491,181.213
256.305,181.244
254.652,181.258
252.573,181.276
252.573,181.276
250.200,181.297
247.763,181.336
245.303,181.404
243.225,181.476
243.225,181.476
240.684,181.632
238.621,181.769
236.189,181.999
233.917,182.274
231.776,182.597
231.776,182.597
229.451,183.006
227.166,183.506
224.747,184.161
222.576,184.775
220.291,185.538
220.291,185.538
218.377,186.234
216.179,187.178
213.913,188.234
211.991,189.139
210.010,190.139
210.010,190.139
207.789,191.305
205.887,192.328
203.813,193.507
201.891,194.657
200.050,195.814
200.050,195.814
198.170,197.082
196.186,198.544
194.329,200.010
192.742,201.349
191.165,202.688
191.165,202.688
189.431,204.203
187.689,205.787
185.947,207.440
184.283,209.070
182.775,210.583
182.775,210.583
181.090,212.375
179.467,214.187
178.445,216.534
178.636,217.318
178.767,218.171
178.767,218.171
178.881,219.153
178.761,219.139
178.822,219.706
179.068,219.448
179.523,219.550
179.523,219.550
179.564,219.497
179.667,219.678
179.986,219.573
180.345,219.938
180.633,220.073
180.633,220.073
180.994,220.415
